sample_id,catalog_content,image_link,price
223391,"Item Name: AmyLu Apple & Gouda Cheese Chicken Sausage, 12 OZ
Bullet Point 1: Meets standards for animal welfare, feed, and more, so you can know about what you're buying (and eating)
Bullet Point 2: No added growth hormones or antibiotics, ever
Bullet Point 3: No animal by-products in feed
Bullet Point 4: Traceable to farm or ranch.
Bullet Point 5: Animal Welfare Certified by Global Animal Partnership
Product Description: Meat
Value: 12.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61DPczDEH-L.jpg,5.48
224265,"Item Name: Juicy Juice, 100% Juice, Kiwi Strawberry, 8 Pack, 6.75 Ounce
Product Description: Fruit Juices
Value: 6.75
Unit: Ounce
",https://m.media-amazon.com/images/I/51HfJoH903L.jpg,2.63
224893,"Item Name: Bakell - Neon Orange Tinker Dust (4g, 1x Mini Spray Pump) Edible Glitter for Food, Desserts, and Beverages!
Bullet Point 1: 💕 Dual Use: When you buy Bakell's Tinker Dust, you're getting two products for the price of one! Tinker Dust (except certain golds) can be used as both a cake decorating dust and a beverage garnish! Add it to your favorite cocktail or soft drink to create a silky, shimmering effect that swirls your beverage to life!
Bullet Point 2: 👀 Our Tinker Dusts come in over 40 colors, ensuring you’ll find the perfect hue for cakes and vegan paint applications for any occasion.
Bullet Point 3: 🎂 🍸 Perfect for professional bakers, home cooks, and mixologists, Tinker Dust seamlessly infuses an enchanting sparkle into your confections and beverages.
Bullet Point 4: 🌿 We are the only edible glitter company whose products are made in the USA at SQF III, GMP, Halal, & Kosher certified facilities, & are nut free, gluten free, & vegan.
Bullet Point 5: 🎉 Perfect for gender reveal parties, holidays, birthdays, weddings, graduations, cakes, cocktails, mocktails, cookies, desserts, beer, garnishes, juice, teas, lemonade, coffee, & even crafts!
Bullet Point 6: 🎯 The convenient mini-pump design provides ease and precision of Tinker Dust for your food and drinks.
Bullet Point 7: 🛡️ Red No. 3 Free: Bakell prioritizes your health by carefully selecting the highest quality ingredients, to create the safest and best product on the market. Our Tinker Dust is also gluten free, dairy free, GMO free and vegan.
Product Description: Neon Orange Tinker Dust is a beautiful, food grade edible glitter made with larger particles than Luster Dust to give it that “glitter look!"" Perfect for cake decorating, cupcakes, cookies, fruit and even beverages! The convenient mini spray pump design ensures precise application to your culinary creations. This Tinker Dust is vegan, Red No. 3 (Erythrosine) free, gluten free, dairy free, nut free and GMO free. Whether you're a professional baker, a passionate home cook, or a mixologist, Tinker Dust is a seamless way to infuse a sparkle into your edible creations, adding a visually appealing touch to every treat.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/61AsDFv8bAL.jpg,10.98
225044,"Item Name: Ferrero Collection Fine Assorted Confections, Premium Chocolate Variety Pack with Ferrero Rocher, Raffaello, and Rondnoir, 6.1 oz, Gift Box for Sharing with Family and Friends
Bullet Point 1: GOURMET CHOCOLATE GIFT BOX: Share the indulgent taste of assorted chocolates with our Ferrero Collection, a trio of Ferrero Rocher, Raffaello and Rondnoir confections inside a 16-count box of individually wrapped candy for sharing
Bullet Point 2: ASSORTED CHOCOLATES: Enjoy 3 delicious flavors with our Ferrero Collection: Ferrero Rocher, the iconic original with hazelnut milk chocolate; lusciously layered Raffaello with white almond, cream and coconut; and the delicious dark chocolate of Rondnoir
Bullet Point 3: CELEBRATE THE MOMENT: Share moments with your family and friends, or take a moment just for you. Ferrero chocolates make indulgent treats that are great for unwinding after a long day
Bullet Point 4: PREMIUM CHOCOLATE: Expertly crafted from premium gourmet chocolate, these timeless classics deliver decadent taste one exquisite bite at a time
Bullet Point 5: THE FERRERO EXPERIENCE: Our commitment to quality, freshness and a unique taste experience inspires us to create only the finest products that help bring people together
Value: 6.1
Unit: Ounce
",https://m.media-amazon.com/images/I/91R+qidNJuL.jpg,11.06
226126,"Item Name: Go Nanas Original Banana Bread Mix, 8.95 OZ
Bullet Point 1: No hydrogenated fats or high fructose corn syrup allowed in any food
Bullet Point 2: No bleached or bromated flour
Bullet Point 3: No synthetic nitrates or nitrites
Product Description: Baking
Value: 8.95
Unit: Ounce
",https://m.media-amazon.com/images/I/71qXZFoTWrL.jpg,8.74
226520,"Item Name: Bakerpan Sunburst Orange Gel Food Coloring for Baking, Orange Food Coloring for Royal Icing, 2 Ounce Food Dye Coloring for Baking and Frosting (Made in USA)
Bullet Point 1: Professional-Strength Formulations - Bakerpan's professional-strength formulations food coloring gel yields rich and vibrant colors for cake and cookie decorations, elevating your baked goods to a new level of visual appeal with exceptional color intensity.
Bullet Point 2: Food Coloring for Icing - Enhance your cupcakes and frosting by adding a few drops of icing color, enabling you to decorate professional-looking desserts for special occasions like birthdays, weddings, anniversaries, and holidays.
Bullet Point 3: Gel Food Coloring for Decorations - Gel food coloring is a versatile choice for enhancing macaroons, whipped cream, buttercream, royal icing, fondants, candy, cookies, cotton candy, and a wide range of other delightful treats. It's Certified Kosher and Made in the USA.
Bullet Point 4: Food Coloring for Thanksgiving - Food-grade edible red food coloring is perfect for adding vibrant hues to icing, frosting, creams, and glazes. Make this Thanksgiving extra special with the perfect touch of color and creativity.
Bullet Point 5: Versatile Food Coloring - Food coloring is an excellent choice for crafting too. Whether you're coloring slime, engaging in school projects, or exploring various creative endeavors, it's a convenient and reliable option.
Product Description: Bakerpan professional strength formulations results in deep and vibrant colors. Blend sparingly in icings, piping gels, and other food products to achieve the desired color for any occasion without fading and thinning. Our gel is great for all kinds of food, be it drinks, baked goods, or ice cream, It is extremely easy to use, makes bright colors and does not leave an unpleasant taste. This product leaves vivid colors even with the smallest amount used. Compared to liquid food coloring, this food coloring product creates the most pigmented and bright colors without using large amounts of the product.
Value: 2.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71KlXqfTtML.jpg,7.98
229711,"Item Name: Jersey Girl Scorchin' No Salt/Sodium Free Hot Sauce 5oz (Carolina Reaper & Dragon's Breath Pepper Sauce (2 Pack) - All Natural
Bullet Point 1: Made with Roasted Sweet Potatoes
Bullet Point 2: No Added Salt
Bullet Point 3: Wholesome Ingredients.
Product Description: Scorchin' Hot Sauce! With only natural and fresh ingredients and real baked sweet potatoes, this sauce craftily combines the 2 of the hottest peppers around, Carolina Reaper and Dragon's Breath peppers providing a flavor-filled, heat-filled zing that can take any dish to the next level. Whether you're trying to cook healthy with a low-sodium diet, or just want to give that ordinary-yet-tasty soup a bit of a kick - this hot sauce is a must! Our sensational hot sauce is made with real hand-picked peppers, providing a pleasant heat profile without the use of extracts.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/712A4sqzeqL.jpg,17.99
235093,"Item Name: Amoretti - Blueberry Compound Natural Color / 8 oz - Natural Flavors, Shelf Stable Even After Opening, Certified Kosher, TTB Approved, Perfect for Baking Applications & Beverages
Bullet Point 1: Amoretti Item #322 / #322-V1
Bullet Point 2: Natural Flavors
Bullet Point 3: No high fructose corn syrup
Bullet Point 4: Shelf stable, even after opening
Bullet Point 5: More concentrated than competitive brands
Product Description: Amoretti
Value: 8.0
Unit: Ounce
",https://m.media-amazon.com/images/I/611HtnDSzeL.jpg,48.56
236400,"Item Name: READYWISE - Outdoor Pro Adventure Meal, Breakfast Skillet, 2 Servings, 1 Pouch, 680 Calories, 53 Grams Protein, MRE, Gluten-Free, Premium, Freeze Dried Food for, Camping, Hiking, and Backpacking
Bullet Point 1: NUTRITION PACKED: Each pouch of READYWISE Breakfast Skillet is a powerhouse of energy, offering 680 calories, 15 grams of carbs, and 53 grams of protein, crucial for sustaining energy during challenging outdoor activities. This gluten-free option ensures that dietary preferences and needs are catered to, making it an inclusive choice for all adventurers.
Bullet Point 2: ATHLETE-DESIGNED: Expertly designed by athletes and gourmet chefs, this meal combines the best of both worlds. It's packed with 100% real premium ingredients including eggs, pork sausage, potatoes, peppers, and sharp cheddar cheese, making it not just nutritionally balanced but also a delight to your taste buds. This thoughtfully crafted meal is perfect for those who seek both taste and performance from their outdoor meals.
Bullet Point 3: HASSLE-FREE, QUICK PREPARATION: READYWISE meals redefine convenience in the wild. Just add hot water and in mere minutes, you have a delicious meal ready to eat straight from the pouch. This feature is especially beneficial in outdoor environments, reducing cleanup and keeping wildlife disturbances to a minimum.
Bullet Point 4: LIGHTWEIGHT & CONVENIENT: Our freeze-dried food is specially designed for the outdoors. Its lightweight nature and easy rehydration process means you can carry more with less burden, enabling you to focus on your adventures, be it hiking, camping, or exploring, without the added weight and time-consuming preparation of traditional food.
Bullet Point 5: TASTY & SATISFYING: Experience a culinary adventure with our Breakfast Skillet. This meal brings a gourmet dining experience to the outdoor setting, ensuring that your meals are as exciting as your adventures. Satisfy your cravings and refuel your body with a meal that's both nutritious and delicious.
Bullet Point 6: TRUSTED QUALITY & SHELF STABILITY: Proudly made in the USA, our meals are crafted to retain their taste and nutritional value for an extended period. With a long shelf life, you can be assured of a reliable and quality meal option for your various outdoor expeditions, anytime, anywhere
Bullet Point 7: INSPIRED BY JEFF: Suitable for a vast array of outdoor activities, this meal draws inspiration from Jeff Garmire’s adventures across diverse terrains. He completed the Triple Crown of hiking in one year and has hiked 35,000 miles.
Product Description: ReadyWise Outdoor Pro Adventure Meals are the perfect camping essentials for your next trip to the great outdoors, whether you’re summiting a mountain, backpacking a long trail, or tackling a backcountry hunting adventure. Our delicious Pro Adventure Meals are athlete-designed and chef-created with premium 100% real ingredients. They can be rehydrated and served right in the pouch for easy cleanup. Each pouch contains approximately 2 servings, which is just the right amount of tasty food to fuel your adventure. Our Breakfast Skillet pouch contains 53 g of filling protein and 15 g of carbs for quick energy.<BR><BR>At ReadyWise, we lead the food industry when it comes to great freeze-dried meals and dehydrated food for any situation. This is why we created our unique line of Pro Adventure Meals. Made for backpacking, camping, hiking, or hunting, these meals are crafted from a combination of premium freeze-dried and dehydrated ingredients and offer a great taste with the calories and protein your body needs to face the next trek. The food keeps its original flavor, shape, color, and nutritional value while taking up less space, and our innovative process makes it easy to rehydrate each meal. Even if you’re stuck on the mountain overnight, all you need is one cup of water to rehydrate and enjoy a filling meal.<BR><BR>ReadyWise creates the highest-quality emergency-preparedness supplies, convenient backpacking food, and shelf-stable pantry staples. Our Breakfast Skillet is chef created and inspired by Jeff Garmire, who holds 20 trail speed records and has completed the Triple Crown of hiking, which includes the Pacific Crest Trail, Appalachian Trail, and Continental Divide Trail, in one year.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/81BZczyDPVL.jpg,13.99
237608,"Item Name: Healsi pH7 Natural Artesian Water, Fuchsia, 16.9 Fluid Ounce (Pack of 12)
Bullet Point: Healsi pH7 Natural Artesian Water, Fuchsia, 16.9 Fluid Ounce (Pack of 12)
Value: 202.79999999999998
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61srUz5b3aL.jpg,30.43
239046,"Item Name: Food to Live Coconut Chips, 3 Pounds – Unsweetened Flakes, Unsulfured, Raw, Dried, Desiccated, Shaved Coco Nut Meat, Vegan, Keto, Bulk, Great for Baking. A Good Source of Fiber, Protein, Healthy Fats
Bullet Point 1: ✔️ PREMIUM QUALITY, RAW, VEGAN, KETO: These Coconut Chips by Food to Live are of Premium Quality, 100% Raw, Vegan, Keto and Paleo diets friendly.
Bullet Point 2: ✔️ SUPER NUTRITIOUS, SOURCE OF FIBER: Raw Coconut Chips are a nutrient-dense product containing great amounts of dietary fiber, plant protein, “good” fats, Vitamin B6, Iron, Potassium, Calcium, Zinc, Magnesium, and Manganese.
Bullet Point 3: ✔️ GREAT SNACK, POTATO CHIPS ALTERNATIVE: Munch on Food to Live’s Coconut Chips during a movie night instead of high-sodium Potato Chips. Besides, snack on them on a hike, plane, picnic, or a road trip.
Bullet Point 4: ✔️ PASTRY & DESSERTS INGREDIENT: Coconut Chips are an excellent pastry ingredient that you can use when baking cakes, cookies, brownies, tarts, and muffins as well as when making energy treats, desserts, and candies.
Bullet Point 5: ✔️ HANDY PACKAGING, AVAILABLE IN BULK: Coconut Chips by Food to Live are packaged in convenient resealable bags and are also available in budget-friendly bulk packs.
Product Description: Desiccated Large Raw Coconut Chips
Value: 48.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81fRt91S3dL.jpg,29.77
239395,"Item Name: Premium Yellow Popcorn Kernels - 12.5lbs Resealable Bag of Gourmet Bulk Popping Corn for Microwave, Stovetop, and Machines by Great Northern Popcorn
Bullet Point 1: 12.5LBS BULK POPCORN - Treat friends and family by using these popcorn kernels to pop a delicious batch of everyone’s favorite movie theater snack. The 12.5lbs resealable bag contains approximately 200 servings, so you have plenty for special occasions.
Bullet Point 2: GOURMET TASTE - You can rely on this yellow gourmet popcorn for superior flavor every time. Perfectly conditioned and stored for ideal expansion and taste, these corn kernels come in a moisture-proof bag with a resealable closure for maximum freshness.
Bullet Point 3: HEALTHIER SNACKING - Feel good about snacking with this healthy popcorn. All natural and free of gluten and GMOs, these popcorn kernels pop nicely in an air popcorn popper or with coconut oil in popcorn machines, on the stovetop, or in the microwave.
Bullet Point 4: PREP SUGGESTIONS - Use these popcorn kernels for popcorn machine preparation, on the stovetop, or in the microwave. For any cooking method, use 3 parts popcorn seeds to 1 part oil. Add seasonings, butter, and salt, or enjoy it plain for a simple snack.
Bullet Point 5: PRODUCT DETAILS - Materials: All-Natural Non-GMO Premium Yellow Bulk Popcorn Kernels. Weight: 12.5lbs. Comes in a resealable bag.
Value: 1.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61UL4lTgNkL.jpg,27.45
240647,"Item Name: Basil Avocado Oil
Bullet Point 1: Flavoring: Basil Avocado Oil is fresh but lite on your tongue. The flavors comes from the cold pressed avocado oil and the freshness from the basil it goes good any type of pizza and different kinds breads, as well as a dipping oil for many types of fresh bread or even a finished drizzle for when your pizza is fresh out the oven. You can even use the Basil Avocado Oil to make your own vinaigrette or just a oil and vinegar dressing.
Bullet Point 2: ﻿Ingredients: Avocado Oil, Basil.
Bullet Point 3: ﻿Small Batches Cooking: We prepare our Basil Avocado Oil in same batches ”2 quarts” to make sure each batch taste the same no matter if you buy it today or a year later. We cook our Basil Avocado Oil infused on 150 degrees for 10 hours. Once finished cooking we let it cool to room temperature then we pack and sealed it to lock in the freshen.
Product Description: Our Basil Avocado Oil is very light on your tongue . We used cold pressed Avocado Oil and fresh a basil, it is infused for 10 hours on low then packaged and sealed to keep the freshness in the bottle. Our Basil Avocado Oil goes well with any type of pizza and bread. It can also be used to cook in a sauté pan with any protein and vegetables as well. By using cold pressed Avocado Oil it doesn't burn as fast as extra virgin and all the other oils on the market. The Basil Avocado Oil doesn't leave an oily taste on your tongue and easy to clean up if spilled.
Value: 14.5
Unit: Fl Oz
",https://m.media-amazon.com/images/I/51HsUxirlOL.jpg,8.99
242347,"Item Name: Matt's Bakery Peanut Butter Soft-Baked Cookies, All Natural, Kosher, Non-GMO, 10.5 Ounce (Pack of 6)
Bullet Point: Matt's Bakery Peanut Butter Soft-Baked Cookies, All Natural, Kosher, Non-GMO, 10.5 Ounce (Pack of 6)
Value: 63.0
Unit: Ounce
",https://m.media-amazon.com/images/I/811yLVrk-mL.jpg,41.51
242879,"Item Name: New England Coffee Breakfast Blend Decaffeinated Medium Roast Ground Coffee, 10oz Bag (Pack of 6)
Bullet Point 1: Decaf Breakfast Blend Coffee: All the flavor of our New England Breakfast Blend coffee without the caffeine! Our signature medium roast features the finest beans from Africa, Central and South America for rich taste and aroma
Bullet Point 2: Ground Coffee: Made of 100% Arabica coffee. Gluten free and Certified Kosher ground coffee. Use only fresh water when brewing the coffee grounds for smooth taste and flavor
Bullet Point 3: Small Batch Roast: Sourced from the finest coffee growing regions, our premium coffees are always 100% Arabica coffee beans, which are small-batch roasted for consistently balanced flavor every time
Bullet Point 4: Family Tradition: For more than 100 years, New England Coffee has roasted our premium coffee the same time tested way right in New England. So you can count on deliciously consistent flavor cup after cup, sip after sip
Bullet Point 5: Sustainability: With the changing climate in mind, our Sustainable Cup Project is designed to plant a better tomorrow. Results provide social, economic and environmental enhancements for farmers and their communities
Value: 60.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71Icg2dadIL.jpg,16.29
245156,"Item Name: Pure Leaf Zero Sugar Sweet Tea 18.5oz
Bullet Point: Pure Leaf Zero Sugar Sweet Tea 18.5oz
Value: 18.5
Unit: Fl Oz
",https://m.media-amazon.com/images/I/51mgEgPcZoL.jpg,2.4400000000000004
250078,"Item Name: Ruta Maya USDA Organic Jiguaní Dark Roast Whole Bean Coffee 5 lb. Bag
Product Description: Café Tradición de Cuba These are the finest Arabica beans, shade-grown by cooperatives of farmers in Latin America following traditional principles of organic agriculture to create a healthier product as well as a healthier environment. Café Jiguani (Mouth of the River) refers to the indigenous people of Cuba, mainly Taino Indians. The city Jiguani is in the Province of Granma, which also includes the lush mountains of the Sierra Maestra, Cuba's main coffee region. Ruta Maya's Café Jiguani celebrates historic connections between the indigenous people of the Caribbean and the Maya of the Yucatan.
Value: 35.2
Unit: Ounce
",https://m.media-amazon.com/images/I/31qyMl1gYXL.jpg,54.99
251681,"Item Name: Avery Carter's Felt Stamp Pad, Black, 3.25"" x 6.25"" (21082)
Bullet Point 1: Felt stamp pads are re-ink able for extended use
Bullet Point 2: Acmi certification
Bullet Point 3: Designed for general use
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/81tQLb5aTpL.jpg,9.75
253140,"Item Name: Bar Harbor Fish Stock - 15 Ounces
Value: 15.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61swgpwmHwL.jpg,5.46
253197,"Item Name: Boiron Arsenicum Album 6C Homeopathic Medicine for Food Poisoning
Bullet Point 1: Homeopathic medicine that relieves Food Poisoning
Bullet Point 2: Take at the First Sign of Symptoms
Bullet Point 3: Non-Drowsy, no known side effects, no known drug interactions
Bullet Point 4: This medicine uses highly diluted natural substances to relieve symptoms.
Bullet Point 5: This medicine comes in quick-dissolving pellet form
Value: 80.0
Unit: count
",https://m.media-amazon.com/images/I/91ZukyTqYAL.jpg,7.27
254418,"Item Name: Chebe - Gluten Free Pizza Crust Mix - 7.5 oz (pack of 2)
Bullet Point 1: Soy free
Bullet Point 2: Gluten Free
Bullet Point 3: Tree Nut Free
Bullet Point 4: Rice and Potato Free
Bullet Point 5: Lactose & Casein Free
Product Description: Chebe Gluten Free Pizza Crust mix is seasoned with the right touch of Italian herbs and spices, this gluten-free mix makes the perfect pizza crust. You can also use it for calzones, sandwich buns, crackers and a number of other items.
Value: 15.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71ORoxxWrqL.jpg,14.825
255336,"Item Name: Alo Expose Original e Vera 500 ml
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/31JWLqynhCL.jpg,1.98
256995,"Item Name: Biona Organic Red Camargue Rice 500g
Product Description: Biona Organic Red Camargue Rice has certified organic ingredients. Organically grown in the Southern French Camargue wetlands. Adds a rich colour and nutty flavour to a variety of dishes. It is free from dairy and suitable for vegan.
Value: 17.64
Unit: Ounce
",https://m.media-amazon.com/images/I/51TOgMeWjgL.jpg,18.56
259644,"Item Name: White Lily Enriched White Cornmeal Mix - 2 lb. - Single
Bullet Point 1: 2 lb Bag of White Lily Enriched White Self Rising Corn Meal
Bullet Point 2: Ground from whole white corn kernels and blended with a touch of White Lily Flour
Bullet Point 3: Our White Lily White Cornmeal Mix is ideal for making moist and flavorful corn muffins, corn sticks, dressings, and more
Bullet Point 4: A Southern pantry staple since 1883
Bullet Point 5: Kosher Certified
Product Description: White Lily Enriched White Cornmeal Mix - 2 lb. - Single <br>Our cornmeal is ground from whole kernels of white corn and blended with just a touch of flour, for a distinct flavor and a uniquely Southern baking experience.
Value: 32.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71TrkcXbf6L.jpg,7.73
259852,"Item Name: HYLEYS Tea Garcinia Cambogia Green Tea with Pomegranate Flavor - 25 Tea Bags
Bullet Point 1: Natural Weight Management Solution: Hyleys Garcinia Cambogia combined with Green Tea offers a dual-action approach to weight management.
Bullet Point 2: Easy-to-Use: Each box contains 25 individually wrapped tea bags for convenient brewing and freshness.
Bullet Point 3: Rich in Antioxidants: Packed with natural antioxidants from Green Tea, aiding in boosting metabolism and overall well-being.
Bullet Point 4: Quality Ingredients: Made with 100% natural Garcinia Cambogia extract and premium Green Tea leaves for a potent infusion.
Bullet Point 5: Holistic Health Benefits: Not just for weight management, this tea blend offers added benefits for digestion, energy, and overall vitality.
Value: 25.0
Unit: Count
",https://m.media-amazon.com/images/I/51JsdTBUAeL.jpg,10.01
260655,"Item Name: Ka-Me Gluten Free Rice Crackers, Seaweed, 3.5 Ounce
Bullet Point 1: Rice crackers seasoned with seaweed
Bullet Point 2: Great enjoyed on their own, or served with cheese or dips
Bullet Point 3: All natural, gluten free
Bullet Point 4: Product of Thailand
Value: 3.5
Unit: Ounce
",https://m.media-amazon.com/images/I/71zO0PWl5jL.jpg,23.25
262064,"Item Name: De Cecco Semolina Pasta, Farfalle, 1 Pound
Bullet Point 1: Delicious bowtie shaped pasta
Bullet Point 2: 100% Durum Wheat Semolina
Bullet Point 3: Made in Italy
Bullet Point 4: Kosher
Bullet Point 5: Shaped through Bronze Dies to create a rough surface to better retain sauce
Bullet Point 6: Slowly Dried at low Temperature to Preserve Nutritional Properties. GMO Free. Kosher.
Value: 16.0
Unit: ounce
",https://m.media-amazon.com/images/I/81VGTm0kd7L.jpg,4.515000000000001
264158,"Item Name: NuNaturals Unsweetened Organic Fair Trade Cocoa Powder, Premium Dutch-Process For Drinking and Baking, 1 lb
Bullet Point 1: Indulge in a delicious cup (or two) of organic Dutch-process hot cocoa with 10 to 12% fat content; Add to smoothies, milk, brownies, cakes, oatmeal, and fruit for rich chocolatey taste
Bullet Point 2: Be the change you wish to see with this Organic Fair Trade Certified Cocoa purchase; Gives farmers better prices, improves lives, and protects the environment
Bullet Point 3: Enjoy a smoother flavor and richer color with neutral acidity; Dissolves instantly in hot/cold beverages and foods, without excessive stirring, heating, or crunching
Bullet Point 4: Complements a health-conscious lifestyle--great for low-carb recipes; Unsweetened, Non-GMO, gluten-free, and keto and paleo-friendly
Bullet Point 5: NuNaturals makes naturally-sweetened sugar-free products that taste great and are good for you; We're committed to creating ethically and sustainably sourced foods that support your wellness
Product Description: Chocolate aficionados and newbies alike will enjoy the rich, indulgent taste of NuNaturals Premium Organic Cocoa Dutch-Process. Get lost in the dark, mellow, full-flavored notes that come through in baked goods and savory dishes, and sprinkled atop snacks. Our cocoa carries a smoother flavor than natural cocoa and blends easily into liquids and other mixtures.
Value: 16.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71RrwtsI5zL.jpg,19.36
264463,"Item Name: Quaker Instant Breakfast Cereal Oatmeal, Apples & Cinnamon, 10 ct
Bullet Point 1: Includes 10 packets
Bullet Point 2: Wholesome nutrition with the sweet taste of apples and cinnamon
Bullet Point 3: Portable single-serving packets are easy to prepare and ready to eat in 90 seconds
Bullet Point 4: Quaker Instant Oatmeal is made from 100% whole grain Quaker Oats
Bullet Point 5: Heart Healthy Whole Grains (Diets rich in whole grain foods and other plant foods and low in total fat, saturated fat, and cholesterol may reduce the risk of heart disease.)
Value: 181.2
Unit: Ounce
",https://m.media-amazon.com/images/I/513ZKM5wIAL.jpg,2.99
264951,"Item Name: Huy Fong Licensed Mini-Sriracha2Go (1-Pack) (1-Pack)
Bullet Point 1: BRING SRIRACHA TO EVERY MEAL - Fill your empty Sriracha2Go with Huy Fong Sriracha to arm yourself with a stash of Sriracha for breakfast, lunch, dinner, and everything in between.
Bullet Point 2: CONVENIENT SIZE FOR EVERY OCCASION - This 1oz TSA friendly bottle is the perfect size to keep on you at all times and ensure no Sriracha-less meals.
Bullet Point 3: LEAK PROOF CAP - We designed a tight-fitting flip top cap to ensure a secure closure.
Bullet Point 4: REUSABLE - Depleted your Sriracha stash? Just refill your bottle and continue eating your sriracha-loving-heart out. Fill with sauce, hand sanitizer, lotion, liquids, the sky’s the limit.
Bullet Point 5: FOOD SAFE - We use food grade and BPA-Free materials to provide you with a safe and durable Sriracha keychain you can confidently and conveniently use on-the-go.
Product Description: Sriracha2Go is a must-have for every sriracha lover. With S2G, you’ll never worry about a sriracha-less meal again. No matter where you go, no matter what time of day, sriracha will be by your side. Simply fill your empty S2G bottle with Huy Fong sriracha and clip it to your keychain, slide it in your pocket, or toss it in your purse — you’re now set to add sriracha to your breakfast, lunch, dinner, and everything in between. Worried about depleting your S2G stash? Don't be! Just refill your bottle and continue eating your sriracha-loving-heart out. Mini-S2G is the perfect size to keep on your keyring at all times, as it's slim enough to fit in the skinniest of skinny jeans, but awesome enough to get you through a bland meal or two. Mini-S2G is BPA Free and TSA Friendly! Bottles are sold empty and ready to be filled with Huy Fong Sriracha.
Value: 1.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71rr+QMOx+L.jpg,8.85
264975,"Item Name: Trader Joe's Lightly Smoked Sardines in Olive Oil - 6 Pack
Value: 25.5
Unit: Ounce
",https://m.media-amazon.com/images/I/81cu+uahEWL.jpg,25.99
268276,"Item Name: Vlasic Ovals Hamburger Dill Pickle Chips, Keto Friendly, 16 FL OZ
Bullet Point 1: One 16 fl oz jar of Vlasic Ovals Hamburger Dill Pickle Chips
Bullet Point 2: Perfectly crunchy hamburger dill pickles made with a one-of-a-kind pickling recipe
Bullet Point 3: Oval pickles deliver classic dill flavor
Bullet Point 4: Hamburger dill chips contain 0 calories per serving
Bullet Point 5: Packaged in a resealable jar to lock in flavor and keep pickles crunchy
Value: 16.0
Unit: Count
",https://m.media-amazon.com/images/I/71AbnhXOTAL.jpg,2.9400000000000004
268677,"Item Name: La Victoria Red Taco Sauce Mild, 15 oz. (Pack of 2)
Value: 30.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/81+HqgYr0HL.jpg,4.85
269134,"Item Name: Kitchen Basics Organic Vegetable Stock, 32 oz (Pack of 12) | No Artificial Flavors, Vegan, Gluten Free |
Bullet Point 1: Twelve 32 oz cartons of Kitchen Basics Organic Vegetable Stock
Bullet Point 2: Crafted by simmering organic ingredients to add rich and complex, full-bodied flavor to all your homemade meals
Bullet Point 3: Classic, full-bodied flavors of tender veggies and herbs
Bullet Point 4: Gluten-free vegetable stock is vegan and USDA organic
Bullet Point 5: Ideal bases for a wide variety of vegan and vegetarian recipes that call for stock, like sauces and soups
Value: 384.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81QAL+fDGhL.jpg,6.43
270754,"Item Name: The Sausage Maker - Collagen Sausage Casings, 65mm (2 1/2"") x 18"", Pre-Tied (20pcs)
Bullet Point 1: These casings are perfect for making Summer Sausage and Smaller Salami
Bullet Point 2: Extra durable to withstand tight stuffing without bursting
Bullet Point 3: Each casing is 18"" long and approximately 2 1/2"" in diameter when stuffed
Bullet Point 4: Stuffing capacity: approx. 2 1/2 lbs. of raw product
Bullet Point 5: Non-edible
Product Description: These casings are perfect for making Summer Sausage and Smaller Salami. Extra durable to withstand tight stuffing without bursting. Casings should be soaked for no more than 5 minutes in lukewarm water prior to stuffing. Each casing is 18"" long and approximately 2 1/2"" in diameter when stuffed. 20 Casings per package. Non-edible. Stuffing capacity: approx. 2 1/2 lbs. raw product. Diameter: Approximately 2 1/2"" when stuffed
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/51zQg6QulmL.jpg,27.49
272437,"Item Name: Walden Farms Calorie Free Asian Salad Dressing (6X12 Oz) by Walden Farms
Value: 6.0
Unit: Count
",https://m.media-amazon.com/images/I/51uLwqWE1XL.jpg,22.96
273042,"Item Name: Eden Foods, Organic, Pumpkin Seeds, Dry Roasted, 4 oz (113 g)
Value: 4.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61HrREsuryL.jpg,4.715
